Geneid,SRR12998916,SRR12998917,SRR12998918,SRR12998919,SRR12998920,SRR12998921
BHE81_RS19920,56,91,98,450,497,198
BHE81_RS19925,13,39,42,195,237,108
BHE81_RS28835,153,354,428,2378,2792,1554
BHE81_RS19935,249,618,891,2729,3243,1626
BHE81_RS19940,19,22,8,418,471,254
BHE81_RS19945,9,38,26,96,127,48
BHE81_RS19950,2,2,8,13,10,2
BHE81_RS19955,2,8,12,12,12,6
BHE81_RS19960,2,19,4,21,10,8
BHE81_RS19965,8,8,0,2,8,4
BHE81_RS19970,2,6,4,11,21,8
BHE81_RS19975,3,0,4,23,45,18
BHE81_RS19980,0,3,0,5,10,4
BHE81_RS19990,28,96,118,498,662,302
BHE81_RS20000,4,6,16,23,30,13
BHE81_RS20005,0,24,9,14,31,4
BHE81_RS20010,0,17,26,17,19,13
BHE81_RS20015,12,26,24,26,40,16
BHE81_RS20025,17,68,41,46,40,17
BHE81_RS20030,4,34,38,10,30,8
BHE81_RS20035,0,18,31,16,19,12
BHE81_RS20040,6,19,7,20,8,0
BHE81_RS20045,8,40,40,39,24,23
BHE81_RS20050,6,55,112,88,75,59
BHE81_RS20055,0,4,5,18,30,10
BHE81_RS20060,0,6,14,60,58,17
BHE81_RS20065,0,6,8,28,48,14
BHE81_RS20070,10,46,39,148,140,99
BHE81_RS20075,6,31,51,76,54,43
BHE81_RS20080,2,6,6,14,17,18
BHE81_RS20085,12,20,21,66,70,32
BHE81_RS20090,12,37,30,38,37,35
BHE81_RS20095,2,5,3,12,16,8
BHE81_RS20100,0,2,3,4,8,6
BHE81_RS28315,0,0,0,0,0,0
BHE81_RS20105,0,0,2,2,2,0
BHE81_RS20110,0,2,0,0,6,0
BHE81_RS20115,2,4,2,6,2,4
BHE81_RS20120,2,8,3,10,12,0
BHE81_RS20125,10,13,26,86,105,39
BHE81_RS20130,24,38,31,138,144,69
BHE81_RS20135,10,36,38,62,89,30
BHE81_RS20140,2,4,10,139,98,109
BHE81_RS20145,0,6,8,8,13,1
BHE81_RS20150,0,2,6,4,9,4
BHE81_RS20155,0,14,4,24,18,20
BHE81_RS20160,8,10,17,24,33,12
BHE81_RS20165,0,15,17,55,80,31
BHE81_RS20170,6,16,10,34,68,28
BHE81_RS20175,0,6,4,35,45,17
BHE81_RS20180,17,39,57,208,304,152
BHE81_RS20185,12,84,143,393,456,338
BHE81_RS20190,6,34,29,26,24,18
BHE81_RS20195,54,84,208,524,585,431
BHE81_RS20200,9,39,41,29,37,37
BHE81_RS20205,39,20,49,121,89,72
BHE81_RS20210,6,6,9,32,40,11
BHE81_RS20215,11,13,12,35,76,47
BHE81_RS20220,13,20,31,46,59,23
BHE81_RS20225,10,17,27,24,33,21
BHE81_RS20230,8,40,33,113,148,63
BHE81_RS20235,6,22,29,31,55,26
BHE81_RS20240,22,80,97,289,205,153
BHE81_RS20245,4,12,20,14,11,12
BHE81_RS20250,4,4,4,4,6,2
BHE81_RS20255,10,14,17,20,13,10
BHE81_RS20260,3,14,2,31,28,20
BHE81_RS20265,8,3,10,66,43,28
BHE81_RS20270,6,18,20,12,10,2
BHE81_RS20275,2,2,10,10,18,4
BHE81_RS20280,5,48,50,43,42,22
BHE81_RS20285,16,65,38,47,78,35
BHE81_RS20290,12,33,52,134,176,90
BHE81_RS20295,21,89,103,214,225,105
BHE81_RS20300,24,60,82,191,231,98
BHE81_RS20305,2,26,24,68,96,44
BHE81_RS20310,0,15,15,46,71,22
BHE81_RS20315,6,25,8,49,48,32
BHE81_RS20320,0,1,4,4,0,0
BHE81_RS20325,16,21,78,24,16,18
BHE81_RS20330,15,70,45,99,169,76
BHE81_RS20335,11,26,21,66,89,38
BHE81_RS28320,0,0,0,0,0,4
BHE81_RS20340,26,44,92,244,449,140
BHE81_RS20345,16,41,37,72,154,38
BHE81_RS20350,0,18,26,52,71,17
BHE81_RS20360,7,24,19,35,35,16
BHE81_RS20365,6,20,19,36,22,46
BHE81_RS20370,13,31,23,59,51,36
BHE81_RS20375,12,29,29,49,35,40
BHE81_RS20380,10,46,14,36,57,12
BHE81_RS20385,4,26,28,12,15,9
BHE81_RS20390,0,2,12,14,2,9
BHE81_RS20395,9,6,12,30,40,15
BHE81_RS20400,6,3,19,37,24,9
BHE81_RS20405,22,13,21,78,83,18
BHE81_RS20410,7,8,7,42,29,28
BHE81_RS20415,6,0,8,27,36,10
BHE81_RS20420,0,7,9,10,29,8
BHE81_RS20425,2,10,6,6,14,5
BHE81_RS20430,6,20,3,21,32,4
BHE81_RS20435,2,4,6,20,28,2
BHE81_RS20440,4,9,12,58,42,13
BHE81_RS20445,6,7,5,23,26,18
BHE81_RS20450,8,11,6,23,23,26
BHE81_RS20455,6,13,15,48,59,24
BHE81_RS20460,4,15,6,35,43,12
BHE81_RS20465,4,7,10,22,17,25
BHE81_RS20470,4,36,31,67,85,36
BHE81_RS20475,4,22,15,60,61,52
BHE81_RS20480,8,51,61,64,82,34
BHE81_RS20490,6,11,19,30,30,21
BHE81_RS20495,4,4,11,19,30,18
BHE81_RS20500,4,36,13,55,74,34
BHE81_RS20505,8,44,35,57,115,46
BHE81_RS20510,17,73,73,121,107,62
BHE81_RS20515,45,128,245,152,274,75
BHE81_RS20520,2,4,11,3,10,1
BHE81_RS20525,2,18,12,10,18,4
BHE81_RS20530,4,20,11,10,10,4
BHE81_RS20535,0,0,4,10,10,0
BHE81_RS20540,4,15,4,18,2,0
BHE81_RS20545,24,84,82,77,83,42
BHE81_RS20550,5,31,34,82,80,57
BHE81_RS20555,10,48,41,82,100,39
BHE81_RS20560,36,115,164,256,526,182
BHE81_RS20565,22,53,111,185,239,157
BHE81_RS20570,104,258,480,885,940,573
BHE81_RS20575,2,8,42,117,114,84
BHE81_RS20580,2,16,20,34,40,10
BHE81_RS20585,20,111,33,84,91,57
BHE81_RS20590,9,47,33,76,99,45
BHE81_RS20595,18,92,44,157,170,76
BHE81_RS20600,10,9,63,163,92,156
BHE81_RS20605,82,284,209,665,640,404
BHE81_RS20610,21,35,42,228,200,144
BHE81_RS20615,12,30,18,163,168,87
BHE81_RS20620,115,416,340,417,533,310
BHE81_RS20625,16,66,63,4,9,2
BHE81_RS20630,4,31,17,5,10,0
BHE81_RS20635,4,23,16,2,10,2
BHE81_RS20645,3,12,10,20,12,17
BHE81_RS20650,6,31,15,29,25,31
BHE81_RS20655,351,1451,1958,752,971,691
BHE81_RS20660,26,28,92,184,265,70
BHE81_RS20665,22,28,32,94,174,66
BHE81_RS20670,4,22,30,18,25,12
BHE81_RS20675,11,28,41,126,116,78
BHE81_RS20680,15,15,38,88,108,54
BHE81_RS20685,17,40,53,205,188,86
BHE81_RS20690,779,676,826,3608,3461,2533
BHE81_RS20695,18,44,88,206,171,82
BHE81_RS20700,2,4,11,14,14,10
BHE81_RS20705,22,38,36,126,114,60
BHE81_RS20710,19,58,42,92,76,43
BHE81_RS20715,10,22,35,43,69,28
BHE81_RS20720,0,0,4,8,4,6
BHE81_RS20725,12,56,18,66,76,36
BHE81_RS20730,12,87,38,26,23,9
BHE81_RS20735,6,47,19,8,10,0
BHE81_RS20740,12,29,23,55,79,15
BHE81_RS20745,6,52,37,78,74,32
BHE81_RS20750,6,32,10,36,42,24
BHE81_RS20755,112,319,340,597,561,342
BHE81_RS20760,30,88,115,242,333,139
BHE81_RS20765,2,17,23,138,162,68
BHE81_RS20770,18,38,32,145,217,70
BHE81_RS20775,73,218,203,291,288,176
BHE81_RS20780,122,646,856,78,158,61
BHE81_RS20785,210,178,331,559,799,300
BHE81_RS20790,3,6,12,13,7,9
BHE81_RS20795,0,2,0,0,0,2
BHE81_RS20800,2,2,0,2,10,2
BHE81_RS20805,0,0,8,2,1,2
BHE81_RS20810,2,5,10,4,18,8
BHE81_RS20815,14,38,33,64,84,58
BHE81_RS20820,63,199,215,364,403,270
BHE81_RS20825,5,12,8,243,391,195
BHE81_RS20830,4,11,2,199,264,99
BHE81_RS20835,11,8,6,355,506,239
BHE81_RS20840,4,0,0,210,255,189
BHE81_RS20845,1,6,0,80,170,59
BHE81_RS20850,14,8,22,66,46,32
BHE81_RS20855,18,20,26,166,146,50
BHE81_RS20860,5,33,36,67,84,47
BHE81_RS20865,15,34,41,115,136,68
BHE81_RS20870,37,80,76,199,214,139
BHE81_RS20875,1,19,25,56,51,51
BHE81_RS20880,10,52,44,58,94,62
BHE81_RS20885,9,7,2,24,27,34
BHE81_RS20890,75,278,554,924,1543,353
BHE81_RS20895,9,8,30,104,98,77
BHE81_RS20900,4,41,36,115,95,62
BHE81_RS20905,4,22,17,30,43,19
BHE81_RS20910,6714,4577,8246,9507,18211,4659
BHE81_RS20915,2,22,27,124,87,51
BHE81_RS20925,0,6,13,10,24,4
BHE81_RS20930,2,29,30,34,38,36
BHE81_RS20935,3,2,10,6,6,1
BHE81_RS20940,23,71,94,115,88,70
BHE81_RS20945,6,32,30,52,40,24
BHE81_RS20950,14,46,30,78,88,49
BHE81_RS20955,4,53,33,34,54,25
BHE81_RS20960,6,11,15,46,29,17
BHE81_RS20965,2,7,2,25,12,2
BHE81_RS20970,4,12,6,66,64,17
BHE81_RS20975,0,0,5,16,25,6
BHE81_RS20980,4,2,2,6,13,10
BHE81_RS20985,14,38,29,287,429,186
BHE81_RS20990,20,29,64,36,84,22
BHE81_RS21000,0,8,4,10,16,7
BHE81_RS28840,0,0,2,6,8,0
BHE81_RS21005,2,1,2,4,11,3
BHE81_RS21010,0,11,13,31,29,6
BHE81_RS21015,0,15,13,39,34,23
BHE81_RS21020,0,8,7,27,32,20
BHE81_RS21025,0,4,1,38,36,4
BHE81_RS21030,0,6,8,57,56,26
BHE81_RS21035,10,27,19,24,29,12
BHE81_RS21040,0,21,16,38,29,26
BHE81_RS21045,2,8,10,49,45,18
BHE81_RS21050,2,4,4,33,33,30
BHE81_RS21055,6,16,14,66,53,22
BHE81_RS21060,4,0,4,105,68,52
BHE81_RS21070,4,7,0,22,43,24
BHE81_RS21075,2,4,2,32,25,11
BHE81_RS21080,7,14,10,18,25,11
BHE81_RS21085,0,20,11,14,33,6
BHE81_RS21090,2,31,2,19,16,4
BHE81_RS21095,22,87,94,82,68,48
BHE81_RS21100,117,324,907,357,600,209
BHE81_RS21105,257,816,1263,689,972,235
BHE81_RS28325,0,0,0,0,0,0
BHE81_RS21110,0,2,16,302,508,141
BHE81_RS21115,0,12,6,14,36,6
BHE81_RS21120,0,0,2,4,4,0
BHE81_RS21125,0,0,0,0,0,0
BHE81_RS21130,3,12,22,23,33,4
BHE81_RS21135,8,10,7,16,14,2
BHE81_RS21140,0,0,0,0,4,0
BHE81_RS21145,1,0,0,0,0,0
BHE81_RS21150,0,2,0,0,2,2
BHE81_RS21155,30,67,74,102,113,50
BHE81_RS21160,3,20,27,25,69,38
BHE81_RS21165,135,107,110,866,990,374
BHE81_RS21170,18,24,8,120,158,78
BHE81_RS21175,6,10,10,16,19,5
BHE81_RS21180,2,10,6,4,11,0
BHE81_RS21185,2,0,2,10,4,4
BHE81_RS21190,2,4,2,14,9,12
BHE81_RS21195,2,4,2,30,18,5
BHE81_RS21200,9,20,35,320,356,209
BHE81_RS21215,0,0,0,6,4,2
BHE81_RS21220,0,2,2,4,4,2
BHE81_RS21225,2,16,12,22,22,10
BHE81_RS21240,10,52,51,62,94,40
BHE81_RS21245,8,17,34,56,51,30
BHE81_RS21250,14,36,39,80,47,48
BHE81_RS21255,6,6,5,14,12,12
BHE81_RS21260,4,7,12,28,23,8
BHE81_RS21265,2,16,21,46,38,24
BHE81_RS21270,10,6,22,40,12,14
BHE81_RS21275,13,48,45,122,195,88
BHE81_RS21280,47,159,134,394,425,250
BHE81_RS21285,2,3,2,19,26,14
BHE81_RS21290,0,2,3,61,83,35
BHE81_RS21295,2,10,5,1,6,0
BHE81_RS21300,6,50,32,65,64,12
BHE81_RS21305,8,14,12,60,79,41
BHE81_RS21310,1,0,7,8,1,1
BHE81_RS21315,16,61,68,50,79,25
BHE81_RS21320,174,389,642,244,273,131
BHE81_RS21330,4,12,16,142,189,64
BHE81_RS21335,24,34,27,82,148,54
BHE81_RS21340,4,10,31,74,84,53
BHE81_RS21345,2,14,16,35,24,5
BHE81_RS21350,14,32,52,60,53,81
BHE81_RS21355,26,93,137,113,110,81
BHE81_RS21360,35,70,123,138,99,63
BHE81_RS21365,4,20,14,20,22,22
BHE81_RS21370,0,2,2,6,0,2
BHE81_RS21375,2,6,6,27,15,4
BHE81_RS21380,80,305,292,555,748,277
BHE81_RS21385,10,12,8,37,38,16
BHE81_RS21390,6,4,11,24,54,19
BHE81_RS21395,250,150,398,1566,1852,810
BHE81_RS21400,82,129,142,409,623,212
BHE81_RS21405,47,117,94,269,274,155
BHE81_RS21410,36,95,83,167,222,136
BHE81_RS21415,46,197,142,233,297,131
BHE81_RS21420,93,194,287,680,840,324
BHE81_RS21425,43,63,156,681,453,445
BHE81_RS21430,84,315,209,573,606,391
BHE81_RS21435,8,12,13,20,26,18
BHE81_RS21440,0,6,7,41,58,30
BHE81_RS21445,8,8,12,40,36,30
BHE81_RS21450,18,29,3,75,66,29
BHE81_RS21455,2,16,18,38,60,28
BHE81_RS21460,29,106,110,315,309,136
BHE81_RS21465,14,36,37,67,127,40
BHE81_RS21470,4,32,40,71,105,47
BHE81_RS21475,10,58,56,105,124,62
BHE81_RS21480,8,26,25,55,82,26
BHE81_RS21485,26,89,86,93,117,73
BHE81_RS21490,25,77,92,62,109,35
BHE81_RS21495,10,37,34,41,30,29
BHE81_RS21500,2,6,11,113,114,66
BHE81_RS21505,26,10,10,168,201,94
BHE81_RS28335,0,0,0,1,0,0
BHE81_RS21510,1,17,8,36,38,35
BHE81_RS28340,0,0,0,0,0,1
BHE81_RS21515,0,7,9,9,13,8
BHE81_RS21520,6,23,17,258,357,154
BHE81_RS21525,32,88,125,175,195,114
BHE81_RS28345,0,0,0,0,0,0
BHE81_RS21530,13,28,12,136,117,51
BHE81_RS21535,13,26,21,53,50,23
BHE81_RS21540,61,171,58,136,107,69
BHE81_RS21545,9,38,27,76,85,42
BHE81_RS21550,11,40,23,75,93,50
BHE81_RS21555,2,11,15,27,23,7
BHE81_RS21560,16,19,48,33,48,34
BHE81_RS21565,2,6,20,8,13,0
BHE81_RS21570,4,17,28,6,12,8
BHE81_RS21575,12,44,67,46,56,20
BHE81_RS21580,0,0,4,0,2,0
BHE81_RS21585,0,0,0,0,0,2
BHE81_RS21590,2,0,0,0,0,0
BHE81_RS21595,0,14,23,2,0,2
BHE81_RS21600,75,381,430,571,648,388
BHE81_RS21605,4,34,36,84,132,49
BHE81_RS21610,14,34,25,36,57,26
BHE81_RS21615,20,18,22,34,42,33
BHE81_RS21620,0,10,10,9,12,7
BHE81_RS21625,0,2,2,8,4,4
BHE81_RS21630,2,10,10,18,15,28
BHE81_RS21635,20,94,99,9,14,10
BHE81_RS21640,22,122,107,113,119,44
BHE81_RS21645,6,26,31,142,139,108
BHE81_RS21650,23,43,54,170,177,70
BHE81_RS21655,2,3,4,25,21,15
BHE81_RS21660,0,5,2,8,7,8
BHE81_RS21665,22,49,49,79,104,65
BHE81_RS21670,21,32,29,58,68,30
BHE81_RS21675,17,16,24,122,129,43
BHE81_RS21680,0,4,11,10,18,11
BHE81_RS21685,0,6,8,4,22,15
BHE81_RS21690,165,525,777,1039,1234,699
BHE81_RS21695,2,0,6,2,0,0
BHE81_RS21700,0,0,0,0,0,0
BHE81_RS21705,12,16,23,6,13,6
BHE81_RS21710,2,2,3,3,4,6
BHE81_RS21715,0,0,4,2,2,0
BHE81_RS21720,20,4,15,10,5,4
BHE81_RS21725,20,14,29,50,28,18
BHE81_RS21730,0,0,0,2,0,0
BHE81_RS21735,2,0,2,0,0,0
BHE81_RS28845,4,1,6,0,4,4
BHE81_RS21745,6,1,4,2,0,1
BHE81_RS21750,0,4,2,4,6,0
BHE81_RS21755,0,0,0,0,0,1
BHE81_RS21760,0,0,0,0,0,2
BHE81_RS21765,0,0,8,0,2,2
BHE81_RS21770,0,2,0,0,0,4
BHE81_RS21775,10,6,28,39,20,24
BHE81_RS21780,2,0,2,10,4,10
BHE81_RS21785,1,0,4,8,11,6
BHE81_RS21790,1,3,8,2,2,3
BHE81_RS21800,6,0,4,1,2,2
BHE81_RS21805,2,0,2,0,0,0
BHE81_RS21810,0,0,0,3,0,2
BHE81_RS21815,0,0,1,0,1,1
BHE81_RS21820,0,2,0,2,0,0
BHE81_RS21825,0,0,0,2,0,0
BHE81_RS21845,0,2,0,0,0,0
BHE81_RS21850,0,2,0,0,0,1
BHE81_RS21855,0,3,1,0,0,2
BHE81_RS21860,0,0,0,0,0,0
BHE81_RS21865,2,2,2,0,2,4
BHE81_RS21870,0,0,1,0,1,0
BHE81_RS21875,8,8,8,2,4,2
BHE81_RS21880,4,16,4,2,0,0
BHE81_RS21885,10,6,4,2,6,2
BHE81_RS21890,2,0,0,0,2,0
BHE81_RS21895,1,1,0,0,2,0
BHE81_RS21900,6,0,0,0,2,0
BHE81_RS21905,0,0,2,2,0,2
BHE81_RS21910,0,4,0,0,2,0
BHE81_RS21915,6,4,2,2,4,6
BHE81_RS21920,0,0,0,2,2,0
BHE81_RS21930,4,4,4,8,6,6
BHE81_RS21935,0,4,3,0,0,0
BHE81_RS21940,2,0,1,2,1,4
BHE81_RS21945,0,4,0,2,4,2
BHE81_RS21950,0,0,0,2,0,4
BHE81_RS21955,0,0,0,4,2,0
BHE81_RS21960,8,20,32,40,65,20
BHE81_RS21965,4,10,8,4,8,2
BHE81_RS21970,0,0,0,2,0,0
BHE81_RS21975,2,15,6,8,15,4
BHE81_RS21980,0,0,0,0,3,2
BHE81_RS21985,0,0,4,0,2,0
BHE81_RS21990,0,2,0,0,2,2
BHE81_RS29045,0,2,0,10,3,6
BHE81_RS22000,0,3,4,35,39,14
BHE81_RS22005,0,8,2,2,10,0
BHE81_RS22010,0,0,0,0,0,0
BHE81_RS22015,0,6,6,38,44,32
BHE81_RS22020,0,0,2,8,0,4
BHE81_RS22025,0,8,4,5,6,6
BHE81_RS22030,4,10,12,40,45,14
BHE81_RS22035,0,2,2,24,21,12
BHE81_RS22040,8,20,15,28,30,16
BHE81_RS22045,0,0,0,2,2,0
BHE81_RS22050,0,4,9,33,19,8
BHE81_RS22055,0,1,0,6,8,0
BHE81_RS22060,2,0,0,9,14,4
BHE81_RS28350,0,0,0,0,0,0
BHE81_RS22065,2,2,4,10,14,0
BHE81_RS22070,6,14,25,51,32,24
BHE81_RS22075,4,19,17,36,58,16
BHE81_RS22080,2,17,26,14,17,8
BHE81_RS22085,0,6,6,8,31,7
BHE81_RS22090,4,4,0,54,51,16
BHE81_RS22095,0,2,3,30,20,21
BHE81_RS22100,6,4,3,22,53,8
BHE81_RS22105,0,0,7,72,54,55
BHE81_RS29150,0,0,2,4,5,5
BHE81_RS22115,0,0,4,3,4,0
BHE81_RS22120,6,38,27,40,55,20
BHE81_RS22125,6,20,7,33,35,12
BHE81_RS22130,0,21,6,18,24,5
BHE81_RS22135,10,23,18,33,48,16
BHE81_RS22140,6,13,10,64,68,36
BHE81_RS22145,2,6,14,17,34,8
BHE81_RS22150,2,17,10,22,23,6
BHE81_RS22155,2,9,8,7,8,3
BHE81_RS22160,2,2,8,13,14,4
BHE81_RS28850,0,0,0,0,0,0
BHE81_RS22165,2,6,3,32,13,13
BHE81_RS22170,0,2,0,36,60,25
BHE81_RS22175,0,4,4,16,21,6
BHE81_RS22180,2,6,6,50,34,20
BHE81_RS22185,0,2,6,23,47,15
BHE81_RS22190,0,10,3,15,7,6
BHE81_RS22195,0,4,3,2,4,6
BHE81_RS22200,2,6,0,4,4,1
BHE81_RS28355,0,0,1,2,4,0
BHE81_RS22205,0,4,1,8,7,4
BHE81_RS22210,2,8,2,24,12,4
BHE81_RS22215,2,4,15,30,20,20
BHE81_RS22220,2,82,156,198,221,212
BHE81_RS22225,35,144,442,545,693,425
BHE81_RS22230,61,158,152,340,400,182
BHE81_RS22235,18,22,24,66,66,28
BHE81_RS22240,40,90,130,72,96,52
BHE81_RS22245,1996,1562,5414,3103,4069,1598
BHE81_RS22250,4,12,19,63,61,33
BHE81_RS22255,8,10,18,75,51,39
BHE81_RS22260,2,18,13,37,41,18
BHE81_RS22265,4,44,42,62,53,28
BHE81_RS22270,2,10,8,0,6,4
BHE81_RS22275,0,6,25,4,7,8
BHE81_RS22280,2,8,8,2,4,8
BHE81_RS22285,2,8,4,6,2,2
BHE81_RS22290,0,0,8,2,2,4
BHE81_RS22295,0,4,6,5,2,4
BHE81_RS22300,0,2,7,8,2,0
BHE81_RS22305,2,0,3,12,12,2
BHE81_RS22310,21,42,21,53,59,50
BHE81_RS22315,12,22,18,59,66,32
BHE81_RS22320,26,77,96,174,284,70
BHE81_RS22325,7,36,32,62,80,28
BHE81_RS22330,9,1,6,36,21,6
BHE81_RS28360,0,0,0,0,0,0
BHE81_RS28365,0,0,0,0,0,2
BHE81_RS22340,4,6,0,8,10,6
BHE81_RS22345,2,4,2,8,14,2
BHE81_RS22350,1,9,14,10,22,8
BHE81_RS22355,0,4,4,2,5,4
BHE81_RS22360,12,18,20,32,54,20
BHE81_RS22365,18,14,20,18,33,4
BHE81_RS22370,5,22,15,32,42,18
BHE81_RS22375,7,27,17,51,62,30
BHE81_RS22380,0,7,6,13,18,4
BHE81_RS22385,4,4,4,18,11,2
BHE81_RS22390,0,0,4,6,4,4
BHE81_RS22395,0,4,2,2,2,4
BHE81_RS22400,8,17,12,34,26,16
BHE81_RS22405,4,6,13,12,23,6
BHE81_RS22410,4,8,5,12,16,0
BHE81_RS22415,4,18,10,28,44,18
BHE81_RS22420,0,0,0,0,0,0
BHE81_RS22425,0,2,8,6,6,2
BHE81_RS22430,0,0,2,0,2,0
BHE81_RS22435,4,8,2,2,0,0
BHE81_RS22440,0,0,1,0,2,0
BHE81_RS22445,0,0,0,0,0,0
BHE81_RS22450,2,14,2,8,22,0
BHE81_RS22455,0,3,2,5,13,2
BHE81_RS22460,0,10,5,10,17,0
BHE81_RS22470,0,8,4,2,18,6
BHE81_RS22475,2,8,2,4,4,4
BHE81_RS22480,0,2,4,6,14,10
BHE81_RS22485,4,2,23,8,4,10
BHE81_RS22490,0,0,8,6,9,12
BHE81_RS22495,2,12,17,34,63,24
BHE81_RS22500,4,14,4,25,22,14
BHE81_RS22505,2,8,6,13,10,2
BHE81_RS22510,6,16,12,49,35,23
BHE81_RS22515,6,10,5,34,56,11
BHE81_RS22520,7,6,15,29,21,15
BHE81_RS22525,32,241,194,358,190,172
BHE81_RS22530,2,12,7,27,22,23
BHE81_RS28370,0,0,0,5,0,1
BHE81_RS22535,56,40,82,278,327,148
BHE81_RS22540,6,10,13,76,65,25
BHE81_RS22545,7,6,17,24,41,23
BHE81_RS22550,47,115,52,198,248,85
BHE81_RS22555,9,30,26,17,33,15
BHE81_RS28375,0,0,0,0,0,0
BHE81_RS22560,0,2,2,32,32,17
BHE81_RS22565,12,27,18,64,55,34
BHE81_RS22570,1,1,14,30,21,15
BHE81_RS22575,0,1,4,25,20,6
BHE81_RS22580,0,5,9,8,32,6
BHE81_RS22585,2,12,26,24,20,0
BHE81_RS22590,14,12,12,20,12,6
BHE81_RS22595,0,17,18,8,16,4
BHE81_RS22600,8,75,82,37,26,12
BHE81_RS22605,6,8,34,33,24,22
BHE81_RS22610,1,31,72,40,50,42
BHE81_RS22615,14,84,194,216,225,87
BHE81_RS22620,12,49,60,78,118,37
BHE81_RS22625,22,32,42,56,68,18
BHE81_RS22630,6,4,15,6,20,2
BHE81_RS22635,0,4,2,0,7,4
BHE81_RS22640,0,2,2,10,5,4
BHE81_RS22645,0,15,0,13,5,4
BHE81_RS22650,2,9,4,8,27,10
BHE81_RS22655,0,6,6,2,4,2
BHE81_RS22660,4,12,2,2,7,6
BHE81_RS22665,2,18,37,42,32,14
BHE81_RS22670,82,248,263,376,354,276
BHE81_RS22675,4,41,47,91,72,46
BHE81_RS22680,28,116,90,215,223,120
BHE81_RS22685,45,88,131,335,389,141
BHE81_RS22690,18,6,23,156,72,104
BHE81_RS22695,8,10,16,49,44,34
BHE81_RS22700,2,2,8,18,30,14
BHE81_RS22705,42,131,95,318,355,233
BHE81_RS22710,7,16,26,58,84,38
BHE81_RS22715,2,4,5,15,14,4
BHE81_RS22720,2,6,9,19,24,14
BHE81_RS22725,4,10,8,21,2,7
BHE81_RS22730,12,24,27,66,90,29
BHE81_RS22735,16,95,134,108,138,79
BHE81_RS22740,9,28,10,54,60,29
BHE81_RS22750,0,19,15,19,26,3
BHE81_RS22755,2,11,29,17,16,13
BHE81_RS22760,10,26,57,38,46,16
BHE81_RS22765,2,0,18,6,2,0
BHE81_RS22775,14,28,24,92,100,46
BHE81_RS22780,24,20,38,110,105,66
BHE81_RS22785,4,8,4,55,48,17
BHE81_RS22790,2,11,9,47,41,35
BHE81_RS22795,6,14,12,191,254,146
BHE81_RS22800,98,357,399,1142,1314,771
BHE81_RS22805,40,136,137,564,557,343
BHE81_RS22815,249,464,516,1188,1178,736
BHE81_RS22820,360,776,1001,2198,2566,1638
BHE81_RS22825,178,254,443,1119,1077,991
BHE81_RS22830,396,986,982,2892,2974,2091
BHE81_RS22835,36,116,132,783,717,620
BHE81_RS22840,61,131,157,920,862,895
BHE81_RS22845,10,34,42,235,211,256
BHE81_RS22850,19,61,70,211,355,260
BHE81_RS22855,6,14,54,276,168,136
BHE81_RS22860,13,18,22,55,44,16
BHE81_RS22865,26,73,85,185,240,142
BHE81_RS22870,2,36,16,97,96,61
BHE81_RS22875,0,0,4,8,4,2
BHE81_RS22880,7,12,12,31,28,16
BHE81_RS22885,8,22,17,17,33,9
BHE81_RS22890,6,37,24,37,55,27
BHE81_RS22895,16,69,60,67,97,53
BHE81_RS22900,90,129,82,226,240,122
BHE81_RS22905,26,36,29,88,50,52
BHE81_RS22910,5,24,13,34,59,32
BHE81_RS22915,156,481,456,647,690,382
BHE81_RS22920,30,67,73,115,116,48
BHE81_RS22925,8,34,41,43,38,32
BHE81_RS22930,12,48,41,29,54,8
BHE81_RS22935,27,86,144,74,69,37
BHE81_RS22960,1,4,8,5,7,10
BHE81_RS22965,0,12,14,16,16,13
BHE81_RS22970,0,6,19,12,16,11
BHE81_RS22975,13,61,115,142,167,93
BHE81_RS22980,9,31,33,143,173,133
BHE81_RS22985,2,12,18,14,26,8
BHE81_RS22990,38,109,158,170,172,112
BHE81_RS22995,4,10,14,39,65,38
BHE81_RS23000,4,6,5,42,40,30
BHE81_RS23010,44,122,110,101,214,72
BHE81_RS23015,1,14,8,27,23,4
BHE81_RS23020,16,52,33,44,68,25
BHE81_RS23025,0,36,29,54,51,17
BHE81_RS23030,18,41,53,151,168,83
BHE81_RS23035,106,199,245,875,1034,543
BHE81_RS23040,7,29,39,70,72,46
BHE81_RS23045,4,24,28,53,48,24
BHE81_RS23050,0,10,8,21,19,13
BHE81_RS23055,6,49,57,73,103,52
BHE81_RS23060,6,17,56,95,94,39
BHE81_RS23065,4,1,1,10,2,2
BHE81_RS23070,2,13,11,10,7,7
BHE81_RS23075,36,111,88,153,152,74
BHE81_RS23080,20,84,176,117,73,57
BHE81_RS23085,62,207,278,245,233,120
BHE81_RS23090,243,693,1054,655,699,490
BHE81_RS23095,6,14,20,22,14,8
BHE81_RS23100,2,4,0,4,6,2
BHE81_RS23105,2,0,1,7,2,8
BHE81_RS28855,2,6,2,19,11,1
BHE81_RS28860,0,0,0,0,0,2
BHE81_RS23115,10,37,11,56,48,18
BHE81_RS23120,8,44,33,95,82,46
BHE81_RS23125,18,224,292,70,81,42
BHE81_RS23130,4,50,125,25,16,7
BHE81_RS23135,0,3,7,1,2,2
BHE81_RS23140,2,10,10,4,10,6
BHE81_RS23145,2,0,6,4,6,4
